PMID	CUI	Preferred_name	sem_group	score
26968770	C1705273	Mathematical Operator	inpr	5.18
26968770	C0205172	More	ftcn	5.18
26968770	C0872351	monolayer	clnd	5.18
26968770	C3854321	Expression (foundation metadata concept)	idcn	3.68
26968770	C0185117	Expression procedure	topp	3.68
26968770	C0205198	Compound	qlco	3.57
26968770	C1441547	Derivation	qlco	3.57
26968770	C3245521	Derived value	idcn	3.57
26968770	C1280500	Effect	qlco	3.57
26968770	C1413365	CFTR gene	gngm	3.50
26968770	C0162585	Ion Transport	celf	26.12
26968770	C0011923	Diagnostic Imaging	diap	9.73
26968770	C0037088	Signs and Symptoms	sosy	8.34
26968770	C0443211	Established	qlco	5.18
26968770	C2825141	Experimental Finding	fndg	5.18
26968770	C0243095	Finding	fndg	5.18
26968770	C0439044	Living Alone	fndg	5.18
26968770	C1518422	Negation	ftcn	5.18
26968770	C0557651	Room of building - Study	mnob	5.18
26968770	C0947630	Scientific Study	lbpr	5.18
26968770	C0205171	Singular	qnco	5.18
26968770	C2603343	Study	resa	5.18
26968770	C0679994	alone - group size	grpa	5.18
26968770	C0814225	benefit	qnco	3.68
26968770	C0940836	functional measurement	diap	3.56
26968770	C1704666	Hyperlink	inpr	3.55
26968770	C1517892	Links List	inpr	3.55
26968770	C0242485	Measurement	ftcn	3.54
26968770	C0205210	Clinical	qlco	3.50
26968770	C1553058	Neuropsychologist - Clinical	prog	3.50
26968770	C0237412	Psychologist - Clinical	prog	3.50
26968770	C0497591	Social Worker - Clinical	prog	3.50
26968770	C2827718	In Vitro Route of Administration	ftcn	3.44
26968770	C0021135	In Vitro [Publication Type]	inpr	3.44
26968770	C1533691	in vitro	qlco	3.44
26968770	C1517324	Functional Imaging	diap	3.44
26968770	C1511726	Data	idcn	3.42
26968770	C3714741	Data (eukaryote)	euka	3.42
26968770	C3245479	Data call receiving device	medd	3.42
26968770	C0079595	Imaging Techniques	diap	3.42
26968770	C0336789	Combine	mnob	3.40
26968770	C0015272	Exhibits as Topic	inpr	17.80
26968770	C0040808	Treatment Protocols	topp	16.18
26968770	C3264621	ivacaftor	orch	14.64
26968770	C3264621	ivacaftor	phsu	14.64
26968770	C0026687	Mucociliary Clearance	clna	13.22
26968770	C0042784	Viscosity	npop	9.92
26968770	C0026727	Mucous body substance	bdsu	9.77
26968770	C0443211	Established	qlco	5.18
26968770	C1720467	Only - dosing instruction fragment	inpr	5.18
26968770	C0205171	Singular	qnco	5.18
26968770	C0007634	Cells	cell	3.68
26968770	C3282337	Cells [Chemical/Ingredient]	cell	3.68
26968770	C1547055	*Viscosity	qnco	3.61
26968770	C0391802	Blood viscosity examination	lbpr	3.61
26968770	C1524062	Additional	ftcn	3.57
26968770	C2945654	Regimen - CHV concept	inpr	3.57
26968770	C0442805	Increase	ftcn	3.48
26968770	C0205217	Increased	qnco	3.48
26968770	C0205216	Decreased	qnco	3.47
26968770	C0442797	Decreasing	qlco	3.47
26968770	C1704419	Effective	qlco	3.47
26968770	C1280519	Effectiveness	qlco	3.47
26968770	C0392756	Reduced	qlco	3.47
26968770	C1546714	Specimen Source Codes - Mucus	inpr	3.47
26968770	C2753459	mucus layer	bdsu	3.47
26968770	C0008976	Clinical Trials	resa	19.38
26968770	C0019638	Histology	bmod	12.89
26968770	C0005528	Biological Transport	celf	11.49
26968770	C0022023	Ions	elii	11.49
26968770	C2827718	In Vitro Route of Administration	ftcn	10.42
26968770	C0021135	In Vitro [Publication Type]	inpr	10.42
26968770	C1533691	in vitro	qlco	10.42
26968770	C1096775	Clinical Trial [Publication Type]	inpr	9.92
26968770	C0035245	Respiratory physiology	ortf	6.76
26968770	C0428295	Cystic fibrosis sweat test	lbpr	5.18
26968770	C1517331	Further	spco	5.18
26968770	C1700702	Iontophoresis Route of Drug Administration	ftcn	5.18
26968770	C3495449	Mobility aid	medd	5.18
26968770	C1547282	Show	anim	5.18
26968770	C1304760	Sweat chloride level result	lbtr	5.18
26968770	C1317949	transport (device)	mnob	5.18
26968770	C0443172	Changed status	qnco	3.59
26968770	C0392747	Changing	ftcn	3.59
26968770	C1441672	Observed	ftcn	3.56
26968770	C0814225	benefit	qnco	3.56
26968770	C2986411	Improvement	cnce	3.55
26968770	C0542341	Function	ftcn	3.43
26968770	C0205245	Functional	ftcn	3.43
26968770	C2700217	Functional Relationship	cnce	3.43
26968770	C1513264	Microanatomic Structure	anst	3.43
26968770	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	aapp	22.43
26968770	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	bacs	22.43
26968770	C3850123	Clinical Effectiveness	qlco	19.25
26968770	C0162340	Comprehension	menp	13.02
26968770	C0005532	biology (field)	bmod	9.99
26968770	C0443289	Revealed	qlco	5.18
26968770	C1517324	Functional Imaging	diap	3.75
26968770	C1825598	IMPACT gene	gngm	3.68
26968770	C4049986	Impact	qlco	3.68
26968770	C0233820	Insight	menp	3.57
26968770	C1413365	CFTR gene	gngm	3.50
26968770	C0683465	novel AODU treatment method	topp	3.46
26403534	C0010674	Cystic Fibrosis	dsyn	10.06
26403534	C0012634	Disease	dsyn	9.85
26403534	C0376558	Life	idcn	9.73
26403534	C1257890	Population Group	popg	9.73
26403534	C0032659	geographic population	qnco	6.58
26403534	C0205214	Common (qualifier value)	qnco	3.68
26403534	C3245511	Common Specifications in HL7 V3 Publishing	inpr	3.68
26403534	C1522138	shared attribute	ftcn	3.68
26403534	C0205393	Most	qnco	3.50
26403534	C1535514	European race	popg	3.42
26403534	C0439801	Limited (extensiveness)	ftcn	3.42
26403534	C0239307	ethnic european	popg	3.42
26403534	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	aapp	22.42
26403534	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	bacs	22.42
26403534	C0040363	Togo	geoa	17.80
26403534	C0041260	Tryptophanase	aapp	17.80
26403534	C0041260	Tryptophanase	enzy	17.80
26403534	C0008203	Chlorides	inch	16.04
26403534	C0010674	Cystic Fibrosis	dsyn	9.76
26403534	C0014597	Epithelial Cells	cell	6.79
26403534	C0439799	Channel	spco	5.18
26403534	C1706095	Channel Object	cnce	5.18
26403534	C1883351	To	qlco	5.18
26403534	C1272684	Accepted	qlco	3.68
26403534	C0443211	Established	qlco	3.68
26403534	C0205170	Good	qlco	3.68
26403534	C3146287	Well	mnob	3.68
26403534	C1273342	Epithelial cell count (procedure)	lbpr	3.64
26403534	C0596611	Gene Mutation	genf	3.56
26403534	C1874451	Basis	phsu	3.55
26403534	C1527178	Basis - conceptual entity	ftcn	3.55
26403534	C0919279	A Codes	clas	3.55
26403534	C1413365	CFTR gene	gngm	3.49
26403534	C0596119	apical membrane	celc	3.44
26403534	C0314603	Genetic	ftcn	3.43
26403534	C0017296	gene therapy	topp	3.43
26403534	C0596019	Chloride Ion	elii	3.42
26403534	C0040363	Togo	geoa	17.80
26403534	C0041260	Tryptophanase	aapp	17.80
26403534	C0041260	Tryptophanase	enzy	17.80
26403534	C0392209	Nutritional status	fndg	14.64
26403534	C0010674	Cystic Fibrosis	dsyn	9.75
26403534	C0024501	Maintenance	acty	8.34
26403534	C0036537	Bodily secretions	bdsu	6.79
26403534	C1269765	Assisted (qualifier value)	qlco	5.18
26403534	C1552861	Help document	inpr	5.18
26403534	C0876973	Infectious disease of lung	dsyn	5.18
26403534	C1883351	To	qlco	5.18
26403534	C0449445	Approach	spco	3.55
26403534	C2828008	Burden	idcn	3.55
26403534	C1292724	Procedural approach	ftcn	3.55
26403534	C0425452	No obstruction of airway	fndg	3.53
26403534	C0332173	Daily	tmco	3.42
26403534	C0439539	Heavy sensation quality	qlco	3.42
26403534	C1521721	Supportive assistance	cnce	3.42
26403534	C0087111	Therapeutic procedure	topp	3.42
26403534	C1947933	care activity	acty	3.42
26403534	C0439858	classical example	qlco	3.42
26403534	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	aapp	22.35
26403534	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	bacs	22.35
26403534	C3264621	ivacaftor	orch	14.64
26403534	C3264621	ivacaftor	phsu	14.64
26403534	C0031843	physiological aspects	phsf	13.01
26403534	C0242373	Licensing	gora	13.01
26403534	C2718059	Precision Medicine	topp	12.91
26403534	C0010674	Cystic Fibrosis	dsyn	9.84
26403534	C0017431	Genotype	orga	6.63
26403534	C0030705	Patients	podg	6.58
26403534	C0184511	Improved	qlco	5.18
26403534	C1521840	Target	ftcn	5.18
26403534	C2986546	Target Lesion Identification	diap	5.18
26403534	C1457869	Defect	ftcn	3.68
26403534	C0723712	Therapeutic brand of coal tar	orch	3.63
26403534	C0723712	Therapeutic brand of coal tar	phsu	3.63
26403534	C0087111	Therapeutic procedure	topp	3.63
26403534	C1328819	Small Molecule	orch	3.57
26403534	C3495919	Enthesitis-Related Arthritis	dsyn	3.55
26403534	C0542341	Function	ftcn	3.55
26403534	C0700205	Function Axis	clas	3.55
26403534	C1705273	Mathematical Operator	inpr	3.55
26403534	C3889833	Structured Product Labeling Licensing Terminology	inpr	3.54
26403534	C0439659	Beginning	tmco	3.51
26403534	C1552740	Entity Determiner - specific	inpr	3.48
26403534	C0205369	Specific qualifier value	qlco	3.48
26403534	C0205314	New	qlco	3.43
26403534	C1413365	CFTR gene	gngm	3.42
26403534	C1515021	Subgroup	clas	3.42
26403534	C1079230	Subgroup A Nepoviruses	virs	3.42
26403534	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	aapp	92.26
26403534	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	bacs	92.26
26403534	C0026882	Mutation	genf	30.40
26403534	C0031843	physiological aspects	phsf	26.31
26403534	C0040363	Togo	geoa	17.80
26403534	C0041260	Tryptophanase	aapp	17.80
26403534	C0041260	Tryptophanase	enzy	17.80
26403534	C0022326	Ivory Coast	geoa	16.09
26403534	C0034754	Reading (activity)	dora	16.09
26403534	C1413365	CFTR gene	gngm	14.25
26403534	C0040649	Transcription, Genetic	genf	13.05
26403534	C0175996	Protoplasm	celc	12.90
26403534	C0282443	Review [Publication Type]	inpr	11.49
26403534	C0542341	Function	ftcn	7.28
26403534	C0700205	Function Axis	clas	7.28
26403534	C1705273	Mathematical Operator	inpr	7.28
26403534	C1552617	Act Class - review	idcn	5.18
26403534	C0442808	Increasing	ftcn	5.18
26403534	C0425382	Personal status - Adopted	fndg	5.18
26403534	C0033414	Promotion (action)	acty	5.18
26403534	C0521108	Recovering from	qlco	5.18
26403534	C2004454	Recovery - healing process	orgf	5.18
26403534	C1883351	To	qlco	5.18
26403534	C3854321	Expression (foundation metadata concept)	idcn	3.68
26403534	C0185117	Expression procedure	topp	3.68
26403534	C0205148	Surface	spco	3.68
26403534	C2327105	Surface of epithelial cell	celc	3.65
26403534	C2698969	Canadian Cardiovascular Society Grading Scale Class III	fndg	3.64
26403534	C0441887	Class 3	inpr	3.64
26403534	C0449445	Approach	spco	3.61
26403534	C1292724	Procedural approach	ftcn	3.61
26403534	C0450442	Agent	chvf	3.59
26403534	C1254351	Pharmacologic Substance	phsu	3.59
26403534	C1521826	Protocol Agent	inpr	3.59
26403534	C1709694	Processing (action)	acty	3.57
26403534	C0332454	disrupted	qlco	3.57
26403534	C0205111	Apical	spco	3.55
26403534	C2698967	Canadian Cardiovascular Society Grading Scale Class I	fndg	3.53
26403534	C2698968	Canadian Cardiovascular Society Grading Scale Class II	fndg	3.53
26403534	C0441885	Class 1	clas	3.53
26403534	C0441886	Class 2	inpr	3.53
26403534	C0033268	production	ocac	3.50
26403534	C1705179	Reading (datum presentation)	fndg	3.48
26403534	C1542147	Main	qlco	3.47
26403534	C0205225	Primary	qlco	3.47
26403534	C1521840	Target	ftcn	3.47
26403534	C0205449	Three	qnco	3.47
26403534	C0178719	Intracellular	spco	3.44
26403534	C0010674	Cystic Fibrosis	dsyn	11.49
26403534	C0016884	Future	tmco	6.58
26403534	C0678723	Biologic Development	orgf	3.55
26403534	C1527148	Development	ftcn	3.55
26403534	C0243107	development aspects	phsf	3.55
26403534	C1555307	promise	idcn	3.55
26403534	C0449445	Approach	spco	3.43
26403534	C1517331	Further	spco	3.43
26403534	C1704243	Greater	qnco	3.43
26403534	C0549177	Large	qnco	3.43
26403534	C1292724	Procedural approach	ftcn	3.43
26403534	C0302350	Therapeutic	ftcn	3.43
26403534	C0087111	Therapeutic procedure	topp	3.43
26403534	C0679199	strategy	menp	3.43
24520399	C0038990	Sweating	fndg	38.72
24520399	C0009738	Congo	geoa	32.39
24520399	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	aapp	22.35
24520399	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	bacs	22.35
24520399	C0036536	Process of secretion	biof	19.31
24520399	C0040363	Togo	geoa	17.80
24520399	C0041260	Tryptophanase	aapp	17.80
24520399	C0041260	Tryptophanase	enzy	17.80
24520399	C0206243	Carrying	acty	14.64
24520399	C3264621	ivacaftor	orch	12.89
24520399	C3264621	ivacaftor	phsu	12.89
24520399	C0026882	Mutation	genf	9.94
24520399	C0038984	Sweat	bdsu	9.73
24520399	C3811819	CFTR wt Allele	gngm	7.01
24520399	C0205447	One	qnco	6.97
24520399	C2349001	Human Study Subject	humn	6.96
24520399	C2697811	Investigative Subject	ftcn	6.96
24520399	C0681850	Study Subject	grup	6.96
24520399	C1706203	Subject - topic	idcn	6.96
24520399	C1550501	Subject -direct target	idcn	6.96
24520399	C0036537	Bodily secretions	bdsu	6.69
24520399	C0184511	Improved	qlco	5.18
24520399	C3264627	Kalydeco	phsu	5.18
24520399	C1883351	To	qlco	5.18
24520399	C2741958	VX-770	orch	5.18
24520399	C3267922	Cystic Fibrosis Transmembrane Conductance Regulator Potentiator [EPC]	phsu	3.44
24520399	C0449770	Measured from	qnco	3.43
24520399	C1413365	CFTR gene	gngm	3.43
24520399	C1701901	Conditional	qlco	3.43
24520399	C0851827	Dependent - ability	qlco	3.43
24520399	C3244310	dependent	ftcn	3.43
24520399	C0442027	Oral	spco	3.42
24520399	C1550043	Container status - Identified	fndg	3.42
24520399	C1285092	Gland	bpoc	3.42
24520399	C0205396	Identified	qlco	3.42
24520399	C3264621	ivacaftor	orch	44.63
24520399	C3264621	ivacaftor	phsu	44.63
24520399	C0012634	Disease	dsyn	9.74
24520399	C3838680	3+ Answer to Question	fndg	7.70
24520399	C2827736	3+ Score	qnco	7.70
24520399	C2981702	3+ Score, WHO	clas	7.70
24520399	C0439086	<3 (qualifier value)	qnco	7.70
24520399	C1720467	Only - dosing instruction fragment	inpr	7.70
24520399	C0205171	Singular	qnco	7.70
24520399	C0392366	Tests (qualifier value)	inpr	7.47
24520399	C2349001	Human Study Subject	humn	3.59
24520399	C2697811	Investigative Subject	ftcn	3.59
24520399	C0681850	Study Subject	grup	3.59
24520399	C1706203	Subject - topic	idcn	3.59
24520399	C1550501	Subject -direct target	idcn	3.59
24520399	C0022885	Laboratory Procedures	lbpr	3.56
24520399	C0205448	Two	qnco	3.48
24520399	C0450316	1/5	qnco	3.46
24520399	C0348080	Condition	qlco	3.43
24520399	C3864998	Condition:Find:Pt:^Patient:Nom	clna	3.43
24520399	C1705253	Logical Condition	cnce	3.43
24520399	C3264621	ivacaftor	orch	29.46
24520399	C3264621	ivacaftor	phsu	29.46
24520399	C1293928	Total measurement	qnco	3.56
24520399	C0449788	Count of entities	qnco	3.55
24520399	C0237753	Numbers	qnco	3.55
24520399	C1285092	Gland	bpoc	3.43
24520399	C0040223	Time	tmco	6.83
24520399	C2986479	Healthy Control	qlco	5.18
24520399	C0392366	Tests (qualifier value)	inpr	5.18
24520399	C1285092	Gland	bpoc	3.68
24520399	C1632851	Times	qnco	3.68
24520399	C3838679	4+ Answer to question	fndg	3.50
24520399	C0038990	Sweating	fndg	59.28
24520399	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	aapp	45.12
24520399	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	bacs	45.12
24520399	C0038984	Sweat	bdsu	30.44
24520399	C0034826	Muscarinic Acetylcholine Receptor	aapp	24.11
24520399	C0034826	Muscarinic Acetylcholine Receptor	rcpt	24.11
24520399	C0021966	Iodides	inch	17.80
24520399	C0050063	8-chloro-cyclic adenosine monophosphate	nnon	14.64
24520399	C0050063	8-chloro-cyclic adenosine monophosphate	phsu	14.64
24520399	C1413365	CFTR gene	gngm	7.04
24520399	C0332206	Blocking	ftcn	5.18
24520399	C0221138	Blood group antibody I	aapp	5.18
24520399	C0221138	Blood group antibody I	imft	5.18
24520399	C3163633	Elevated	qlco	5.18
24520399	C1285092	Gland	bpoc	5.18
24520399	C0205250	High	qlco	5.18
24520399	C0444706	Measured	qlco	5.18
24520399	C3541902	Measured Tumor Identification	diap	5.18
24520399	C0233660	Mental blocking	mobd	5.18
24520399	C1701901	Conditional	qlco	3.68
24520399	C0851827	Dependent - ability	qlco	3.68
24520399	C0085862	Independence	idcn	3.68
24520399	C1299583	Independently able	fndg	3.68
24520399	C3244310	dependent	ftcn	3.68
24520399	C0678420	Cocktail	food	3.55
24520399	C1948023	Stimulation (motivation)	npop	3.55
24520399	C0599756	adrenergic	ftcn	3.55
24520399	C0369637	M NOS ANTIBODY	aapp	3.50
24520399	C0369637	M NOS ANTIBODY	imft	3.50
24520399	C0441923	M+ (tumor staging)	inpr	3.50
24520399	C0038990	Sweating	fndg	19.45
24520399	C0009738	Congo	geoa	16.12
24520399	C3264621	ivacaftor	orch	13.09
24520399	C3264621	ivacaftor	phsu	13.09
24520399	C0038984	Sweat	bdsu	9.99
24520399	C1285092	Gland	bpoc	7.33
24520399	C3828842	Nearly	qlco	5.18
24520399	C0022885	Laboratory Procedures	lbpr	3.68
24520399	C0392366	Tests (qualifier value)	inpr	3.68
24520399	C2349001	Human Study Subject	humn	3.63
24520399	C2697811	Investigative Subject	ftcn	3.63
24520399	C0681850	Study Subject	grup	3.63
24520399	C1706203	Subject - topic	idcn	3.63
24520399	C1550501	Subject -direct target	idcn	3.63
24520399	C0430179	Sweat test	lbpr	3.60
24520399	C0728893	+5	qnco	3.50
24520399	C3842590	10%	fndg	3.50
24520399	C0439084	>5	qnco	3.50
24520399	C3811819	CFTR wt Allele	gngm	3.50
24520399	C0332197	Absent	ftcn	3.48
24520399	C2699517	Absent Adverse Event	fndg	3.48
24520399	C1720467	Only - dosing instruction fragment	inpr	3.47
24520399	C0205171	Singular	qnco	3.47
24520399	C0369637	M NOS ANTIBODY	aapp	3.43
24520399	C0369637	M NOS ANTIBODY	imft	3.43
24520399	C0441923	M+ (tumor staging)	inpr	3.43
24520399	C0038990	Sweating	fndg	38.87
24520399	C0038984	Sweat	bdsu	19.84
24520399	C0009924	Contrast Media	irda	14.64
24520399	C3264621	ivacaftor	orch	12.96
24520399	C3264621	ivacaftor	phsu	12.96
24520399	C0012634	Disease	dsyn	9.99
24520399	C1285092	Gland	bpoc	7.24
24520399	C2349001	Human Study Subject	humn	7.18
24520399	C2697811	Investigative Subject	ftcn	7.18
24520399	C0681850	Study Subject	grup	7.18
24520399	C1706203	Subject - topic	idcn	7.18
24520399	C1550501	Subject -direct target	idcn	7.18
24520399	C1979874	Contrast	qlco	5.18
24520399	C0348080	Condition	qlco	3.68
24520399	C3864998	Condition:Find:Pt:^Patient:Nom	clna	3.68
24520399	C1705253	Logical Condition	cnce	3.68
24520399	C3838680	3+ Answer to Question	fndg	3.57
24520399	C2827736	3+ Score	qnco	3.57
24520399	C2981702	3+ Score, WHO	clas	3.57
24520399	C0439086	<3 (qualifier value)	qnco	3.57
24520399	C1548610	Inter	tmco	3.55
24520399	C0205103	Intermediate	spco	3.55
24520399	C0549177	Large	qnco	3.55
24520399	C3842591	0%	fndg	3.55
24520399	C1610540	Kind of quantity - Ratios	qnco	3.55
24520399	C0369637	M NOS ANTIBODY	aapp	3.55
24520399	C0369637	M NOS ANTIBODY	imft	3.55
24520399	C0441923	M+ (tumor staging)	inpr	3.55
24520399	C0456603	Ratio	qnco	3.55
24520399	C0442750	Distance vision 6/6	fndg	3.53
24520399	C1705241	Delta (difference)	qnco	3.52
24520399	C1705242	Different	qlco	3.52
24520399	C3842591	0%	fndg	3.54
24520399	C1510992	Average	qnco	3.54
24520399	C2825518	Average of Value Derivation Technique	qnco	3.54
24520399	C0456603	Ratio	qnco	3.54
24520399	C2700323	Wild Type Unspecified - zebrafish	fish	3.54
24520399	C1547037	data type - ratio	inpr	3.54
24520399	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	aapp	22.35
24520399	C0056889	Cystic Fibrosis Transmembrane Conductance Regulator	bacs	22.35
24520399	C0038990	Sweating	fndg	19.40
24520399	C0031843	physiological aspects	phsf	12.89
24520399	C0015127	Etiology aspects	ftcn	11.49
24520399	C0038984	Sweat	bdsu	9.94
24520399	C1524003	Science of Etiology	cnce	5.18
24520399	C1521828	Rate	qnco	3.59
24520399	C0871208	Rating (action)	acty	3.59
24520399	C1517945	Loss	qnco	3.58
24520399	C1278296	Sweat volume	clna	3.50
24520399	C1548802	Body Site Modifier - Lower	blor	3.48
24520399	C2003888	Lower (action)	acty	3.48
24520399	C0441994	Lower - spatial qualifier	spco	3.48
